# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 12 06:39:40 2025
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%TESS%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
TIC 241249530 b,TIC 241249530,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GUPTA_ET_AL__2024 href=https://www.nature.com/articles/s41586-024-07688-3 target=ref>Gupta et al. 2024</a>,165.77190000000,0.6410000000,13.29385111,1.18600000,1582.78546686,4.98000000,Mass,0.941200,,,0,<a refstr=GUPTA_ET_AL__2024 href=https://www.nature.com/articles/s41586-024-07688-3 target=ref>Gupta et al. 2024</a>,,6166.00,1.397000,1.271000,0.0900,[Fe/H],4.230000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h21m14.14s,95.3088995,+53d17m42.07s,53.2950203,324.44800000,11.9080000,10.1920000,11.5650000,2024-07-22,2024-07,2024-07-22
TIC 257060897 b,TIC 257060897,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp.1399S/abstract target=ref>Schulte et al. 2025</a>,3.66003639000,0.0492200000,17.26183028,1.54000000,201.50321004,0.63400000,Mass,0.039000,,1775.00,0,<a refstr=SCHULTE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp.1399S/abstract target=ref>Schulte et al. 2025</a>,F,5993.00,1.863000,1.187000,0.0540,[Fe/H],3.972000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h10m07.72s,227.5321527,+72d42m37.13s,72.7103128,505.70300000,11.8140000,10.3870000,11.6659000,2025-09-25,2025-09,2025-09-25
TIC 279401253 b,TIC 279401253,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BOZHILOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210838B/abstract target=ref>Bozhilov et al. 2023</a>,76.80000000000,0.3690000000,11.20898070,1.00000000,1951.46641898,6.14000000,Mass,0.448000,,,0,<a refstr=BOZHILOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210838B/abstract target=ref>Bozhilov et al. 2023</a>,,5951.00,1.060000,1.130000,0.2000,[Fe/H],4.438000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h50m37.73s,57.6572277,-15d01m34.41s,-15.0262251,285.58400000,11.9380000,10.3450000,11.6965000,2023-03-15,2023-02,2023-03-15
TIC 365102760 b,TIC 365102760,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GRUNBLATT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168....1G/abstract target=ref>Grunblatt et al. 2024</a>,4.21285367000,0.0622000000,6.21000000,0.55402005,19.20000000,0.06040996,Mass,0.406000,,,0,<a refstr=GRUNBLATT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168....1G/abstract target=ref>Grunblatt et al. 2024</a>,,4900.00,3.130000,1.170000,0.0900,[Fe/H],3.520000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h23m21.56s,305.8398236,+54d23m39.55s,54.3943194,555.54600000,12.1540000,9.7880000,11.9772000,2025-01-22,2024-07,2025-01-22
TIC 393818343 b,TIC 393818343,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SGRO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240515021S/abstract target=ref>Sgro et al. 2024</a>,16.24921000000,0.1291000000,12.18416202,1.08700000,1379.37528638,4.34000000,Mass,0.605800,2.2800,805.50,0,<a refstr=SGRO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240515021S/abstract target=ref>Sgro et al. 2024</a>,,5756.00,1.086000,1.082000,0.3180,[Fe/H],4.402000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h41m10.01s,310.2917002,+03d38m17.87s,3.6382967,93.73450000,9.4800000,8.0520000,9.4290710,2024-06-09,2024-05,2024-06-09
TIC 434398831 b,TIC 434398831,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..728V/abstract target=ref>Vach et al. 2025</a>,3.68550400000,0.0464100000,3.51000000,0.31314176,,,,0.040000,,1250.00,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..728V/abstract target=ref>Vach et al. 2025</a>,G4 V,5638.00,0.909000,0.992000,-0.0810,[m/H],4.420000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h15m50.22s,93.9592639,+16d01m25.85s,16.0238459,217.01100000,11.6820000,10.1380000,11.7893000,2025-06-02,2025-06,2025-06-02
TIC 434398831 c,TIC 434398831,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..728V/abstract target=ref>Vach et al. 2025</a>,6.21029100000,0.0657200000,5.63000000,0.50227582,,,,0.013000,,1050.00,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..728V/abstract target=ref>Vach et al. 2025</a>,G4 V,5638.00,0.909000,0.992000,-0.0810,[m/H],4.420000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h15m50.22s,93.9592639,+16d01m25.85s,16.0238459,217.01100000,11.6820000,10.1380000,11.7893000,2025-06-02,2025-06,2025-06-02
TIC 46432937 b,TIC 46432937,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,1.44044527000,0.0206500000,13.31626907,1.18800000,1017.05090240,3.20000000,Mass,0.009000,,872.00,0,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,,3572.00,0.529900,0.563000,0.3230,[Fe/H],4.740000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h35m28.56s,83.8689794,-14d35m49.89s,-14.5971909,90.53690000,14.2680000,10.1950000,13.4330000,2024-07-22,2024-07,2024-07-22
TIC 4672985 b,TIC 4672985,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JONES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.192J/abstract target=ref>Jones et al. 2024</a>,69.04800000000,0.3300000000,11.50041420,1.02600000,4049.13390518,12.74000000,Mass,0.018000,,517.20,0,<a refstr=JONES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.192J/abstract target=ref>Jones et al. 2024</a>,,5757.00,1.150000,1.010000,0.1400,[Fe/H],4.320000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h33m52.96s,38.4706782,-10d39m26.58s,-10.6573827,253.38500000,11.5010000,9.9700000,11.4442000,2024-08-29,2024-03,2024-08-29
TIC 88785435 b,TIC 88785435,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250200576V/abstract target=ref>Vach et al. 2025</a>,10.50884300000,0.0843200000,5.03000000,0.44874732,,,,0.131000,,635.00,0,<a refstr=VACH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250200576V/abstract target=ref>Vach et al. 2025</a>,K7 V,3998.00,0.911000,0.724000,-0.0800,[m/H],4.190000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h57m08.13s,224.2838576,-30d52m48.10s,-30.8800273,122.38600000,13.2590000,9.5460000,12.6115000,2025-07-17,2025-02,2025-07-17
TOI-1011 b,TOI-1011,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,2.47049800000,,1.45000000,0.12936056,4.04000000,0.01271126,Mass,0.000000,,,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,,5475.00,0.920000,0.910000,0.0300,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h35m56.34s,113.9847611,-32d50m31.20s,-32.8419988,52.62000000,8.9400000,7.1090000,8.7293700,2025-08-07,2025-08,2025-08-07
TOI-1052 b,TOI-1052,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.2090A/abstract target=ref>Armstrong et al. 2023</a>,9.13970300000,0.0910300000,2.87000000,0.25604469,16.90000000,0.05317335,Mass,0.180000,246.0000,1135.00,0,<a refstr=ARMSTRONG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.2090A/abstract target=ref>Armstrong et al. 2023</a>,,6146.00,1.264000,1.204000,0.1400,[Fe/H],4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,129.80400000,9.5110000,8.2460000,9.3997200,2023-08-10,2023-07,2023-08-10
TOI-1062 b,TOI-1062,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OTEGI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A.105O/abstract target=ref>Otegi et al. 2021</a>,4.11296000000,0.0520000000,2.26500000,0.20207011,10.15000000,0.03193547,Mass,0.177000,232.0000,1077.00,0,<a refstr=OTEGI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A.105O/abstract target=ref>Otegi et al. 2021</a>,G9 V,5328.00,0.840000,0.940000,0.1400,[Fe/H],4.550000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.17330000,10.2490000,8.2960000,10.0008000,2021-08-03,2021-09,2021-08-03
TOI-1064 b,TOI-1064,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,6.44386800000,0.0615200000,2.58700000,0.23079708,13.50000000,0.04247575,Mass,0.047000,62.9000,784.00,0,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,,4734.00,0.726000,0.748000,0.0500,[Fe/H],4.600000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,68.07260000,10.9380000,8.4670000,10.6491000,2022-01-31,2022-01,2022-01-31
TOI-1064 c,TOI-1064,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,12.22657400000,0.0942900000,2.65100000,0.23650679,2.50000000,0.00786588,Mass,0.088000,26.8000,634.00,0,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,,4734.00,0.726000,0.748000,0.0500,[Fe/H],4.600000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,68.07260000,10.9380000,8.4670000,10.6491000,2022-01-31,2022-01,2022-01-31
TOI-1075 b,TOI-1075,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESSACK_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221014901E/abstract target=ref>Essack et al. 2022</a>,0.60473280000,0.0115900000,1.79100000,0.15978259,9.95000000,0.03130620,Mass,0.000000,509.2000,1323.00,0,<a refstr=ESSACK_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221014901E/abstract target=ref>Essack et al. 2022</a>,K9 V/M0 V,3875.00,0.581000,0.604000,-0.0800,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h39m53.09s,309.9712091,-65d26m58.92s,-65.4496994,61.45920000,12.6150000,9.1150000,12.0544000,2022-11-07,2022-10,2022-11-07
TOI-1107 b,TOI-1107,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,4.07823870000,0.0561000000,14.57167491,1.30000000,1064.72516345,3.35000000,Mass,0.025000,532.0000,1728.00,0,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,F6 V,6311.00,1.810000,1.350000,-0.1000,[Fe/H],4.050000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h22m25.89s,155.6078632,-82d13m07.93s,-82.2188693,281.31400000,10.5530000,9.2050000,10.3745000,2022-06-08,2022-05,2022-06-08
TOI-1117 b,TOI-1117,1,1,3,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LOCKLEY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..926L/abstract target=ref>Lockley et al. 2025</a>,2.22816000000,0.0330000000,2.46000000,0.21946688,8.90000000,0.02800253,Mass,0.000000,928.0000,1538.00,0,<a refstr=LOCKLEY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..926L/abstract target=ref>Lockley et al. 2025</a>,G5 V,5635.00,1.050000,0.970000,0.1360,[Fe/H],4.410000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h14m24.49s,273.6020606,-66d25m11.91s,-66.4199742,167.59800000,11.0160000,9.3850000,10.8621000,2025-06-26,2025-06,2025-06-26
TOI-1130 b,TOI-1130,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BORSATO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240706097B/abstract target=ref>Borsato et al. 2024</a>,4.07455400000,0.0453000000,3.66000000,0.32652389,19.80000000,0.06229777,Mass,0.052162,,825.00,1,<a refstr=BORSATO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240706097B/abstract target=ref>Borsato et al. 2024</a>,,4360.00,0.697000,0.745000,0.1100,[Fe/H],4.550000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,58.26090000,11.5950000,8.3510000,10.9028000,2024-08-30,2024-07,2024-08-30
TOI-1130 c,TOI-1130,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BORSATO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240706097B/abstract target=ref>Borsato et al. 2024</a>,8.35018980000,0.0731000000,13.00000000,1.15978431,336.00000000,1.05717423,Mass,0.039800,,650.00,1,<a refstr=BORSATO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240706097B/abstract target=ref>Borsato et al. 2024</a>,,4360.00,0.697000,0.745000,0.1100,[Fe/H],4.550000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,58.26090000,11.5950000,8.3510000,10.9028000,2024-08-30,2024-07,2024-08-30
TOI-1135 b,TOI-1135,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,8.02772830000,0.0823374030,9.34085000,0.83243188,,,,,254.8940,1074.28,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,,5962.70,1.150000,1.156039,,,4.380000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h53m35.13s,193.3963704,+85d07m46.18s,85.1294952,114.04800000,9.5400000,8.1920000,9.4135300,2024-06-11,2024-05,2024-06-11
TOI-1136 b,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,4.17270000000,0.0510600000,,,3.50000000,0.01101223,Mass,0.027000,,1216.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1136 c,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,6.25740000000,0.0669000000,,,6.32000000,0.01988494,Mass,0.110000,,1062.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1136 d,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,12.51990000000,0.1062000000,,,8.35000000,0.02627204,Mass,0.042000,,843.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1136 e,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,18.80100000000,,,,6.07000000,0.01909836,Mass,0.042500,,737.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1136 f,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,26.32100000000,0.1740000000,,,9.70000000,0.03051961,Mass,0.001000,,658.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1136 g,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,39.54500000000,0.2290000000,,,5.60000000,0.01761957,Mass,0.040000,,574.00,1,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.00,0.968000,1.022000,0.0700,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.53620000,9.5340000,8.0340000,9.3678900,2024-04-10,2024-02,2024-04-10
TOI-1173 b,TOI-1173,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GALARZA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...91G/abstract target=ref>Galarza et al. 2024</a>,7.06466000000,0.0696000000,9.19000000,0.81987830,27.40000000,0.08621004,Mass,0.023000,132.0000,868.00,0,<a refstr=GALARZA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...91G/abstract target=ref>Galarza et al. 2024</a>,G9,5350.00,0.934000,0.911000,0.1390,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h10m43.94s,197.6830975,+70d46m04.84s,70.7680117,132.35300000,11.0380000,9.1340000,10.8041000,2024-08-07,2024-08,2024-08-07
